family,instance,formulation,solver,iteration,ub,lb,lp_obj,n_col,n_row,n_slk,added_col,removed_col,added_cut,removed_cut,col_committed,t_lp,t_pricing,t_separation,t_iter,t_acc
planar,planar150,path,cuopt,6,inf,461030000.0,824240000.0,12583,2642,13,1948,0,15,0,True,0.286,0.0,0.0,0.288,1.682
planar,planar150,path,cuopt,7,inf,478340000.0,572680000.0,14344,2649,0,1754,0,7,0,True,0.259,0.0,0.0,0.261,1.943
planar,planar150,path,cuopt,8,inf,525790000.0,560730000.0,15015,2654,0,1599,933,5,0,True,0.251,0.0,0.0,0.254,2.197
planar,planar150,path,cuopt,9,553670000.0,536240000.0,553670000.0,15321,2654,0,1382,1076,0,0,True,0.229,0.0,0.0,0.232,2.429
planar,planar150,path,cuopt,10,553670000.0,541170000.0,550200000.0,15195,2655,0,1206,1333,1,0,True,0.248,0.0,0.0,0.25,2.68
planar,planar150,path,cuopt,11,553670000.0,546160000.0,548870000.0,14393,2656,0,929,1732,1,0,True,0.261,0.0,0.0,0.264,2.943
planar,planar150,path,cuopt,12,548200000.0,547450000.0,548200000.0,12286,2656,0,362,2469,0,0,True,0.241,0.0,0.0,0.244,3.187
planar,planar150,path,cuopt,13,548200000.0,548030000.0,548100000.0,11289,2658,0,390,1389,2,0,True,0.213,0.0,0.0,0.215,3.402
planar,planar150,path,cuopt,14,548090000.0,548090000.0,548090000.0,11289,2658,0,34,0,0,0,False,0.173,0.0,0.0,0.173,3.575
planar,planar150,path,highs,1,inf,460910000.0,460910000.0,2455,2455,0,0,0,216,0,True,0.041,0.001,0.001,0.043,0.043
planar,planar150,path,highs,2,inf,460910000.0,14441000000.0,4637,2455,216,2182,0,0,0,True,0.222,0.0,0.0,0.223,0.266
planar,planar150,path,highs,3,inf,461230000.0,571020000.0,6533,2571,0,1780,0,116,0,True,0.294,0.0,0.001,0.296,0.562
planar,planar150,path,highs,4,inf,461230000.0,3403500000.0,8589,2586,76,2041,0,15,0,True,0.93,0.0,0.0,0.932,1.494
planar,planar150,path,highs,5,inf,461230000.0,2921000000.0,10594,2626,29,1965,0,40,0,True,1.643,0.0,0.001,1.645,3.139
planar,planar150,path,highs,6,inf,461230000.0,743800000.0,12537,2641,5,1928,0,15,0,True,2.671,0.0,0.001,2.673,5.812
planar,planar150,path,highs,7,inf,461230000.0,572640000.0,14249,2643,0,1710,0,2,0,True,2.73,0.0,0.001,2.732,8.545
planar,planar150,path,highs,8,inf,526430000.0,560320000.0,14777,2639,0,1464,932,5,9,True,2.885,0.0,0.001,2.888,11.433
planar,planar150,path,highs,9,inf,539510000.0,553790000.0,14896,2642,0,1221,1105,4,1,True,2.625,0.0,0.001,2.629,14.062
planar,planar150,path,highs,10,inf,541350000.0,550060000.0,14678,2642,0,1100,1318,3,3,True,2.774,0.0,0.001,2.778,16.839
planar,planar150,path,highs,11,inf,546580000.0,548530000.0,13056,2560,0,615,2155,1,83,True,2.72,0.001,0.001,2.724,19.563
planar,planar150,path,highs,12,inf,547690000.0,548150000.0,10984,2539,0,210,2261,1,22,True,2.036,0.001,0.001,2.038,21.601
planar,planar150,path,highs,13,inf,548020000.0,548080000.0,9406,2513,0,59,1611,1,27,True,1.454,0.001,0.001,1.457,23.058
planar,planar150,path,highs,14,548090000.0,548090000.0,548090000.0,9406,2513,0,3,0,0,0,False,1.195,0.001,0.0,1.196,24.254
planar,planar150,path,mosek,1,inf,460910000.0,460910000.0,2455,2455,0,0,0,216,0,True,0.015,0.001,0.001,0.017,0.017
planar,planar150,path,mosek,2,inf,460910000.0,14441000000.0,4637,2455,216,2182,0,0,0,True,0.118,0.0,0.0,0.12,0.137
planar,planar150,path,mosek,3,inf,461050000.0,571020000.0,6530,2571,0,1777,0,116,0,True,0.117,0.0,0.001,0.12,0.257
planar,planar150,path,mosek,4,inf,461050000.0,3405600000.0,8593,2587,76,2047,0,16,0,True,0.239,0.0,0.001,0.242,0.499
planar,planar150,path,mosek,5,inf,461050000.0,2985100000.0,10597,2628,31,1963,0,41,0,True,0.298,0.001,0.001,0.302,0.801
planar,planar150,path,mosek,6,inf,461050000.0,740760000.0,12554,2642,4,1943,0,14,0,True,0.357,0.0,0.001,0.36,1.162
planar,planar150,path,mosek,7,inf,461050000.0,593490000.0,14298,2646,1,1740,0,4,0,True,0.381,0.0,0.002,0.385,1.546
planar,planar150,path,mosek,8,inf,515180000.0,563070000.0,15007,2653,0,1606,904,7,0,True,0.375,0.0,0.002,0.379,1.926
planar,planar150,path,mosek,9,inf,535060000.0,555370000.0,15405,2656,0,1429,1034,3,0,True,0.411,0.0,0.002,0.415,2.341
planar,planar150,path,mosek,10,551040000.0,539680000.0,551040000.0,15202,2656,0,1064,1267,0,0,True,0.41,0.0,0.0,0.413,2.753
planar,planar150,path,mosek,11,551040000.0,545700000.0,549040000.0,14007,2642,0,748,1929,1,15,True,0.41,0.0,0.002,0.415,3.168
planar,planar150,path,mosek,12,551040000.0,547320000.0,548280000.0,12400,2637,0,450,2052,1,6,True,0.348,0.0,0.002,0.352,3.521
planar,planar150,path,mosek,13,548120000.0,547840000.0,548120000.0,10899,2635,0,207,1706,0,2,True,0.386,0.0,0.0,0.388,3.909
planar,planar150,path,mosek,14,548120000.0,548040000.0,548090000.0,9905,2637,0,111,1107,2,0,True,0.315,0.0,0.001,0.318,4.227
planar,planar150,path,mosek,15,548090000.0,548090000.0,548090000.0,9905,2637,0,29,0,0,0,False,0.328,0.0,0.0,0.329,4.555
planar,planar150,tree,copt-cpu,1,inf,460910000.0,28355000.0,300,150,150,0,0,0,0,True,0.005,0.001,0.0,0.006,0.006
planar,planar150,tree,copt-cpu,2,inf,460910000.0,277520000.0,300,150,137,0,0,0,0,True,0.005,0.001,0.0,0.006,0.012
planar,planar150,tree,copt-cpu,3,inf,460910000.0,460910000.0,300,366,0,0,0,216,0,True,0.004,0.001,0.0,0.005,0.016
planar,planar150,tree,copt-cpu,4,inf,460910000.0,1967200000.0,447,366,120,147,0,0,0,True,0.027,0.0,0.0,0.028,0.044
planar,planar150,tree,copt-cpu,5,inf,460910000.0,11631000000.0,597,366,109,150,0,0,0,True,0.025,0.0,0.0,0.026,0.07
planar,planar150,tree,copt-cpu,6,inf,460910000.0,35622000000.0,747,370,103,150,0,4,0,True,0.03,0.0,0.0,0.031,0.101
planar,planar150,tree,copt-cpu,7,inf,460910000.0,63698000000.0,897,372,88,150,0,2,0,True,0.029,0.0,0.0,0.03,0.131
planar,planar150,tree,copt-cpu,8,inf,460910000.0,55124000000.0,1047,379,69,150,0,7,0,True,0.036,0.0,0.0,0.038,0.169
planar,planar150,tree,copt-cpu,9,inf,460910000.0,42550000000.0,1131,394,55,150,66,15,0,True,0.04,0.0,0.0,0.042,0.211
planar,planar150,tree,copt-cpu,10,inf,460910000.0,35557000000.0,1212,411,48,150,69,17,0,True,0.047,0.0,0.0,0.049,0.259
planar,planar150,tree,copt-cpu,11,inf,460910000.0,28457000000.0,1255,420,35,150,107,9,0,True,0.064,0.0,0.0,0.066,0.325
planar,planar150,tree,copt-cpu,12,inf,460910000.0,20911000000.0,1309,445,36,150,96,25,0,True,0.08,0.0,0.0,0.082,0.407
planar,planar150,tree,copt-cpu,13,inf,460910000.0,19028000000.0,1358,454,29,150,101,9,0,True,0.09,0.0,0.0,0.092,0.499
planar,planar150,tree,copt-cpu,14,inf,460910000.0,13152000000.0,1412,455,23,150,96,13,12,True,0.092,0.0,0.0,0.094,0.593
planar,planar150,tree,copt-cpu,15,inf,460910000.0,8993000000.0,1458,469,19,150,104,14,0,True,0.081,0.0,0.0,0.084,0.677
planar,planar150,tree,copt-cpu,16,inf,460910000.0,3013100000.0,1514,489,3,150,94,20,0,True,0.093,0.0,0.0,0.095,0.772
planar,planar150,tree,copt-cpu,17,inf,460910000.0,606260000.0,1525,479,0,150,139,10,20,True,0.134,0.0,0.0,0.137,0.909
planar,planar150,tree,copt-cpu,18,inf,460910000.0,592640000.0,1574,480,0,150,101,3,2,True,0.116,0.0,0.0,0.121,1.029
planar,planar150,tree,copt-cpu,19,inf,460910000.0,586820000.0,1600,479,0,150,124,2,3,True,0.122,0.0,0.0,0.124,1.154
planar,planar150,tree,copt-cpu,20,inf,468570000.0,580680000.0,1635,484,0,150,115,7,2,True,0.11,0.0,0.0,0.113,1.267
planar,planar150,tree,copt-cpu,21,inf,497380000.0,576780000.0,1651,477,0,150,134,3,10,True,0.106,0.0,0.0,0.109,1.375
planar,planar150,tree,copt-cpu,22,inf,497380000.0,572470000.0,1625,474,0,150,176,3,6,True,0.093,0.0,0.0,0.096,1.471
planar,planar150,tree,copt-cpu,23,inf,500790000.0,568530000.0,1582,463,0,150,193,1,12,True,0.13,0.0,0.0,0.133,1.604
planar,planar150,tree,copt-cpu,24,inf,513800000.0,564830000.0,1584,466,0,150,148,3,0,True,0.108,0.0,0.0,0.11,1.714
planar,planar150,tree,copt-cpu,25,inf,516390000.0,561310000.0,1581,466,0,150,153,4,4,True,0.107,0.0,0.0,0.11,1.824
planar,planar150,tree,copt-cpu,26,inf,528700000.0,559430000.0,1581,458,0,150,150,1,9,True,0.105,0.0,0.0,0.108,1.932
planar,planar150,tree,copt-cpu,27,inf,528700000.0,556740000.0,1604,463,0,150,127,5,0,True,0.111,0.0,0.0,0.114,2.046
planar,planar150,tree,copt-cpu,28,inf,532870000.0,554870000.0,1606,449,0,150,148,4,18,True,0.1,0.0,0.0,0.103,2.149
planar,planar150,tree,copt-cpu,29,inf,534460000.0,553130000.0,1600,449,0,150,156,3,3,True,0.087,0.001,0.0,0.089,2.239
planar,planar150,tree,copt-cpu,30,inf,534970000.0,552360000.0,1592,446,0,150,158,1,4,True,0.082,0.0,0.0,0.085,2.324
planar,planar150,tree,copt-cpu,31,inf,537050000.0,551390000.0,1590,445,0,150,152,1,2,True,0.088,0.0,0.0,0.091,2.415
planar,planar150,tree,copt-cpu,32,inf,540360000.0,550980000.0,1583,447,0,150,157,2,0,True,0.098,0.0,0.0,0.1,2.515
planar,planar150,tree,copt-cpu,33,550380000.0,540400000.0,550380000.0,1582,426,0,150,151,0,21,True,0.084,0.0,0.0,0.086,2.6
planar,planar150,tree,copt-cpu,34,550380000.0,541820000.0,549920000.0,1591,428,0,150,141,3,1,True,0.067,0.0,0.0,0.069,2.67
planar,planar150,tree,copt-cpu,35,549520000.0,542210000.0,549520000.0,1604,424,0,150,137,0,4,True,0.073,0.0,0.0,0.075,2.745
planar,planar150,tree,copt-cpu,36,549520000.0,543870000.0,549170000.0,1597,425,0,150,157,1,0,True,0.077,0.0,0.0,0.079,2.824
planar,planar150,tree,copt-cpu,37,549520000.0,543880000.0,548900000.0,1601,426,0,150,146,2,1,True,0.078,0.0,0.0,0.08,2.904
planar,planar150,tree,copt-cpu,38,548760000.0,545770000.0,548760000.0,1603,426,0,150,148,0,0,True,0.088,0.0,0.0,0.091,2.995
planar,planar150,tree,copt-cpu,39,548760000.0,545770000.0,548600000.0,1614,427,0,150,139,1,0,True,0.084,0.0,0.0,0.087,3.081
planar,planar150,tree,copt-cpu,40,548440000.0,546110000.0,548440000.0,1624,412,0,150,140,0,15,True,0.085,0.0,0.0,0.087,3.169
planar,planar150,tree,copt-cpu,41,548360000.0,546490000.0,548360000.0,1608,412,0,150,166,0,0,True,0.077,0.0,0.0,0.079,3.247
planar,planar150,tree,copt-cpu,42,548270000.0,546580000.0,548270000.0,1606,410,0,150,152,0,2,True,0.078,0.0,0.0,0.08,3.328
planar,planar150,tree,copt-cpu,43,548220000.0,546980000.0,548220000.0,1611,410,0,150,145,0,0,True,0.055,0.0,0.0,0.057,3.385
planar,planar150,tree,copt-cpu,44,548220000.0,547320000.0,548170000.0,1629,411,0,150,132,1,0,True,0.057,0.0,0.0,0.059,3.444
planar,planar150,tree,copt-cpu,45,548220000.0,547630000.0,548140000.0,1628,410,0,150,151,1,2,True,0.053,0.0,0.0,0.055,3.499
planar,planar150,tree,copt-cpu,46,548120000.0,547640000.0,548120000.0,1636,410,0,150,142,0,0,True,0.058,0.0,0.0,0.06,3.559
planar,planar150,tree,copt-cpu,47,548120000.0,547860000.0,548100000.0,1651,408,0,150,135,1,3,True,0.072,0.0,0.0,0.074,3.634
planar,planar150,tree,copt-cpu,48,548120000.0,547990000.0,548090000.0,1638,409,0,149,162,1,0,True,0.077,0.0,0.0,0.08,3.714
planar,planar150,tree,copt-cpu,49,548090000.0,548070000.0,548090000.0,1638,409,0,150,0,0,0,False,0.084,0.0,0.0,0.084,3.798
planar,planar150,tree,copt-gpu,1,inf,460910000.0,28355000.0,300,150,150,0,0,0,0,True,0.283,0.001,0.0,0.283,0.283
planar,planar150,tree,copt-gpu,2,inf,460910000.0,277520000.0,300,150,137,0,0,0,0,True,0.03,0.001,0.0,0.031,0.314
planar,planar150,tree,copt-gpu,3,inf,460910000.0,460910000.0,300,366,0,0,0,216,0,True,0.032,0.001,0.0,0.033,0.347
planar,planar150,tree,copt-gpu,4,inf,460910000.0,1967200000.0,447,366,120,147,0,0,0,True,0.061,0.0,0.0,0.062,0.409
planar,planar150,tree,copt-gpu,5,inf,460910000.0,11631000000.0,597,366,109,150,0,0,0,True,0.064,0.0,0.0,0.065,0.474
planar,planar150,tree,copt-gpu,6,inf,460910000.0,35622000000.0,747,370,103,150,0,4,0,True,0.072,0.0,0.0,0.073,0.547
planar,planar150,tree,copt-gpu,7,inf,460910000.0,63698000000.0,897,372,88,150,0,2,0,True,0.072,0.0,0.0,0.073,0.621
planar,planar150,tree,copt-gpu,8,inf,460910000.0,55124000000.0,1047,379,69,150,0,7,0,True,0.075,0.0,0.0,0.076,0.696
planar,planar150,tree,copt-gpu,9,inf,460910000.0,42550000000.0,1131,394,55,150,66,15,0,True,0.08,0.001,0.0,0.082,0.778
planar,planar150,tree,copt-gpu,10,inf,460910000.0,35557000000.0,1212,411,48,150,69,17,0,True,0.082,0.0,0.0,0.084,0.862
planar,planar150,tree,copt-gpu,11,inf,460910000.0,28457000000.0,1255,420,35,150,107,9,0,True,0.107,0.0,0.0,0.108,0.97
planar,planar150,tree,copt-gpu,12,inf,460910000.0,20911000000.0,1309,445,36,150,96,25,0,True,0.092,0.0,0.0,0.094,1.063
planar,planar150,tree,copt-gpu,13,inf,460910000.0,19028000000.0,1358,454,29,150,101,9,0,True,0.104,0.0,0.0,0.105,1.169
planar,planar150,tree,copt-gpu,14,inf,460910000.0,13152000000.0,1412,455,23,150,96,13,12,True,0.1,0.0,0.0,0.101,1.27
planar,planar150,tree,copt-gpu,15,inf,460910000.0,8993000000.0,1458,468,19,150,104,13,0,True,0.112,0.0,0.0,0.114,1.383
planar,planar150,tree,copt-gpu,16,inf,460910000.0,3013100000.0,1514,488,3,150,94,20,0,True,0.113,0.001,0.0,0.115,1.499
planar,planar150,tree,copt-gpu,17,inf,460910000.0,606260000.0,1525,482,0,150,139,10,16,True,0.135,0.0,0.0,0.138,1.637
planar,planar150,tree,copt-gpu,18,inf,460910000.0,592640000.0,1574,483,0,150,101,3,2,True,0.138,0.0,0.0,0.14,1.776
planar,planar150,tree,copt-gpu,19,inf,460910000.0,586830000.0,1599,484,0,150,125,1,0,True,0.116,0.0,0.0,0.117,1.894
planar,planar150,tree,copt-gpu,20,inf,476320000.0,580950000.0,1636,488,0,150,113,5,1,True,0.122,0.0,0.0,0.124,2.018
planar,planar150,tree,copt-gpu,21,inf,483460000.0,576860000.0,1654,483,0,150,132,1,6,True,0.138,0.0,0.0,0.14,2.158
planar,planar150,tree,copt-gpu,22,inf,489580000.0,573310000.0,1628,483,0,150,176,5,5,True,0.123,0.0,0.0,0.125,2.283
planar,planar150,tree,copt-gpu,23,inf,502010000.0,569230000.0,1592,475,0,150,186,3,11,True,0.119,0.0,0.0,0.121,2.404
planar,planar150,tree,copt-gpu,24,inf,508210000.0,565660000.0,1584,478,0,150,158,3,0,True,0.113,0.0,0.0,0.114,2.518
planar,planar150,tree,copt-gpu,25,inf,516080000.0,562330000.0,1589,457,0,150,145,3,24,True,0.113,0.0,0.0,0.115,2.632
planar,planar150,tree,copt-gpu,26,559370000.0,525090000.0,559370000.0,1602,455,0,150,137,0,2,True,0.111,0.0,0.0,0.113,2.746
planar,planar150,tree,copt-gpu,27,559370000.0,527580000.0,557330000.0,1616,433,0,150,136,2,24,True,0.121,0.0,0.0,0.123,2.869
planar,planar150,tree,copt-gpu,28,559370000.0,528730000.0,555290000.0,1609,426,0,150,157,3,10,True,0.104,0.0,0.0,0.106,2.975
planar,planar150,tree,copt-gpu,29,559370000.0,531500000.0,553880000.0,1599,426,0,150,160,6,6,True,0.125,0.0,0.0,0.127,3.101
planar,planar150,tree,copt-gpu,30,559370000.0,537290000.0,552930000.0,1588,419,0,150,161,3,10,True,0.107,0.0,0.0,0.109,3.21
planar,planar150,tree,copt-gpu,31,559370000.0,537290000.0,552060000.0,1575,413,0,150,163,1,7,True,0.111,0.0,0.0,0.112,3.322
planar,planar150,tree,copt-gpu,32,559370000.0,539430000.0,551280000.0,1598,410,0,150,127,4,7,True,0.106,0.0,0.0,0.108,3.43
planar,planar150,tree,copt-gpu,33,559370000.0,539430000.0,550610000.0,1597,406,0,150,151,1,5,True,0.099,0.0,0.0,0.101,3.531
planar,planar150,tree,copt-gpu,34,559370000.0,541300000.0,550070000.0,1601,400,0,150,146,4,10,True,0.099,0.0,0.0,0.1,3.631
planar,planar150,tree,copt-gpu,35,559370000.0,542540000.0,549690000.0,1578,399,0,150,173,4,5,True,0.103,0.0,0.0,0.104,3.736
planar,planar150,tree,copt-gpu,36,559370000.0,543630000.0,549240000.0,1578,397,0,150,150,3,5,True,0.102,0.0,0.0,0.103,3.839
planar,planar150,tree,copt-gpu,37,559370000.0,544320000.0,548980000.0,1590,398,0,150,138,2,1,True,0.108,0.0,0.0,0.11,3.949
planar,planar150,tree,copt-gpu,38,559370000.0,544940000.0,548730000.0,1600,398,0,150,140,3,3,True,0.103,0.0,0.0,0.105,4.053
planar,planar150,tree,copt-gpu,39,559370000.0,545550000.0,548560000.0,1607,399,0,150,143,2,1,True,0.095,0.0,0.0,0.097,4.15
planar,planar150,tree,copt-gpu,40,548400000.0,546240000.0,548400000.0,1618,398,0,150,139,0,1,True,0.102,0.0,0.0,0.104,4.254
planar,planar150,tree,copt-gpu,41,548400000.0,546610000.0,548290000.0,1606,399,0,150,162,1,0,True,0.104,0.0,0.0,0.106,4.36
planar,planar150,tree,copt-gpu,42,548400000.0,547240000.0,548220000.0,1618,399,0,150,138,2,2,True,0.112,0.0,0.0,0.114,4.473
planar,planar150,tree,copt-gpu,43,548400000.0,547240000.0,548180000.0,1640,399,0,150,128,1,1,True,0.108,0.0,0.0,0.11,4.583
planar,planar150,tree,copt-gpu,44,548140000.0,547540000.0,548140000.0,1640,399,0,148,148,0,0,True,0.109,0.0,0.0,0.11,4.693
planar,planar150,tree,copt-gpu,45,548140000.0,547760000.0,548120000.0,1622,396,0,150,168,1,4,True,0.114,0.0,0.0,0.116,4.809
planar,planar150,tree,copt-gpu,46,548140000.0,547920000.0,548100000.0,1632,398,0,150,140,2,0,True,0.103,0.0,0.0,0.105,4.914
planar,planar150,tree,copt-gpu,47,548140000.0,547980000.0,548090000.0,1640,398,0,149,141,1,1,True,0.112,0.0,0.0,0.113,5.028
planar,planar150,tree,copt-gpu,48,548090000.0,548050000.0,548090000.0,1640,398,0,150,0,0,0,False,0.127,0.0,0.0,0.127,5.155
planar,planar150,tree,cuopt,1,inf,460910000.0,28355000.0,300,150,150,0,0,0,0,True,0.485,0.001,0.0,0.486,0.486
planar,planar150,tree,cuopt,2,inf,460910000.0,277520000.0,300,150,137,0,0,0,0,True,0.027,0.001,0.0,0.028,0.513
planar,planar150,tree,cuopt,3,inf,460910000.0,460910000.0,300,366,0,0,0,216,0,True,0.021,0.001,0.0,0.022,0.535
planar,planar150,tree,cuopt,4,inf,460910000.0,1103100000.0,447,366,120,147,0,0,0,True,0.065,0.0,0.0,0.066,0.601
planar,planar150,tree,cuopt,5,inf,460910000.0,1013500000.0,597,366,96,150,0,0,0,True,0.073,0.0,0.0,0.074,0.675
planar,planar150,tree,cuopt,6,inf,460910000.0,920940000.0,747,370,87,150,0,4,0,True,0.081,0.0,0.0,0.082,0.757
planar,planar150,tree,cuopt,7,inf,460910000.0,816750000.0,897,379,66,150,0,9,0,True,0.09,0.0,0.0,0.091,0.849
planar,planar150,tree,cuopt,8,inf,460910000.0,797160000.0,1047,380,61,150,0,1,0,True,0.092,0.0,0.0,0.093,0.942
planar,planar150,tree,cuopt,9,inf,460910000.0,719670000.0,1119,395,47,150,78,15,0,True,0.101,0.0,0.0,0.102,1.043
planar,planar150,tree,cuopt,10,inf,460910000.0,685070000.0,1202,414,41,150,67,19,0,True,0.101,0.0,0.0,0.102,1.146
planar,planar150,tree,cuopt,11,inf,460910000.0,654750000.0,1266,425,35,150,86,11,0,True,0.1,0.0,0.0,0.101,1.247
planar,planar150,tree,cuopt,12,inf,460910000.0,625630000.0,1345,444,23,150,71,19,0,True,0.097,0.0,0.0,0.099,1.345
planar,planar150,tree,cuopt,13,inf,460910000.0,611870000.0,1390,462,17,150,105,18,0,True,0.109,0.0,0.0,0.11,1.455
planar,planar150,tree,cuopt,14,inf,460910000.0,597950000.0,1443,467,12,150,97,5,0,True,0.112,0.0,0.0,0.113,1.568
planar,planar150,tree,cuopt,15,inf,460910000.0,586130000.0,1491,483,7,150,102,16,0,True,0.107,0.0,0.0,0.109,1.676
planar,planar150,tree,cuopt,16,inf,460910000.0,578420000.0,1530,487,4,150,111,4,0,True,0.114,0.0,0.0,0.115,1.792
planar,planar150,tree,cuopt,17,inf,494400000.0,573660000.0,1570,494,3,150,110,7,0,True,0.11,0.0,0.0,0.111,1.903
planar,planar150,tree,cuopt,18,inf,499450000.0,569190000.0,1598,497,2,150,122,3,0,True,0.111,0.0,0.0,0.112,2.015
planar,planar150,tree,cuopt,19,inf,506150000.0,566050000.0,1615,500,2,150,133,3,0,True,0.119,0.0,0.0,0.12,2.135
planar,planar150,tree,cuopt,20,inf,507980000.0,563330000.0,1615,501,1,150,150,1,0,True,0.114,0.0,0.0,0.115,2.25
planar,planar150,tree,cuopt,21,inf,520440000.0,561000000.0,1602,507,0,150,163,6,0,True,0.114,0.0,0.0,0.116,2.366
planar,planar150,tree,cuopt,22,inf,521970000.0,559090000.0,1577,510,0,150,175,3,0,True,0.111,0.0,0.0,0.112,2.478
planar,planar150,tree,cuopt,23,inf,525720000.0,556460000.0,1588,512,0,150,139,2,0,True,0.114,0.0,0.0,0.116,2.593
planar,planar150,tree,cuopt,24,554910000.0,530950000.0,554910000.0,1582,512,0,150,156,0,0,True,0.119,0.0,0.0,0.12,2.714
planar,planar150,tree,cuopt,25,553680000.0,532510000.0,553680000.0,1610,512,0,150,122,0,0,True,0.122,0.0,0.0,0.123,2.837
planar,planar150,tree,cuopt,26,552580000.0,536940000.0,552580000.0,1607,512,0,150,153,0,0,True,0.122,0.0,0.0,0.123,2.96
planar,planar150,tree,cuopt,27,551760000.0,539260000.0,551760000.0,1638,512,0,150,119,0,0,True,0.122,0.0,0.0,0.123,3.083
planar,planar150,tree,cuopt,28,551760000.0,539260000.0,550980000.0,1627,513,0,150,161,1,0,True,0.123,0.0,0.001,0.125,3.208
planar,planar150,tree,cuopt,29,550490000.0,540560000.0,550490000.0,1625,513,0,150,152,0,0,True,0.121,0.0,0.0,0.122,3.331
planar,planar150,tree,cuopt,30,549910000.0,542080000.0,549910000.0,1633,513,0,150,142,0,0,True,0.122,0.0,0.0,0.123,3.454
planar,planar150,tree,cuopt,31,549530000.0,542890000.0,549530000.0,1641,513,0,150,142,0,0,True,0.128,0.0,0.0,0.129,3.583
planar,planar150,tree,cuopt,32,549190000.0,543500000.0,549190000.0,1656,513,0,150,135,0,0,True,0.129,0.0,0.0,0.13,3.713
planar,planar150,tree,cuopt,33,548930000.0,544270000.0,548930000.0,1681,513,0,150,125,0,0,True,0.129,0.0,0.0,0.13,3.843
planar,planar150,tree,cuopt,34,548700000.0,545210000.0,548700000.0,1703,513,0,150,128,0,0,True,0.128,0.0,0.0,0.13,3.972
planar,planar150,tree,cuopt,35,548700000.0,545610000.0,548530000.0,1735,515,0,150,118,2,0,True,0.129,0.0,0.0,0.131,4.103
planar,planar150,tree,cuopt,36,548400000.0,546540000.0,548400000.0,1758,515,0,150,127,0,0,True,0.144,0.0,0.0,0.145,4.248
planar,planar150,tree,cuopt,37,548290000.0,546580000.0,548290000.0,1813,515,0,150,95,0,0,True,0.133,0.0,0.0,0.134,4.383
planar,planar150,tree,cuopt,38,548220000.0,547240000.0,548220000.0,1788,515,0,149,174,0,0,True,0.139,0.0,0.0,0.14,4.523
planar,planar150,tree,cuopt,39,548150000.0,547500000.0,548150000.0,1861,515,0,150,77,0,0,True,0.136,0.0,0.0,0.137,4.659
planar,planar150,tree,cuopt,40,548120000.0,547710000.0,548120000.0,1923,515,0,150,88,0,0,True,0.144,0.0,0.0,0.146,4.805
planar,planar150,tree,cuopt,41,548100000.0,547910000.0,548100000.0,1977,515,0,149,95,0,0,True,0.145,0.0,0.0,0.146,4.951
planar,planar150,tree,cuopt,42,548100000.0,547990000.0,548100000.0,2095,515,0,150,32,0,0,True,0.147,0.0,0.0,0.148,5.099
planar,planar150,tree,cuopt,43,548100000.0,548030000.0,548090000.0,2215,516,0,150,30,1,0,True,0.148,0.0,0.0,0.15,5.249
planar,planar150,tree,cuopt,44,548090000.0,548090000.0,548090000.0,2215,516,0,147,0,0,0,False,0.161,0.0,0.0,0.161,5.41
planar,planar150,tree,highs,1,inf,460910000.0,28355000.0,300,150,150,0,0,0,0,True,0.009,0.001,0.0,0.01,0.01
planar,planar150,tree,highs,2,inf,460910000.0,277520000.0,300,150,137,0,0,0,0,True,0.004,0.003,0.0,0.006,0.016
planar,planar150,tree,highs,3,inf,460910000.0,460910000.0,300,366,0,0,0,216,0,True,0.003,0.003,0.0,0.006,0.023
planar,planar150,tree,highs,4,inf,460910000.0,1103100000.0,447,366,120,147,0,0,0,True,0.074,0.0,0.0,0.075,0.098
planar,planar150,tree,highs,5,inf,460910000.0,1013500000.0,597,366,96,150,0,0,0,True,0.09,0.0,0.0,0.091,0.189
planar,planar150,tree,highs,6,inf,460910000.0,920940000.0,747,370,87,150,0,4,0,True,0.108,0.0,0.0,0.109,0.298
planar,planar150,tree,highs,7,inf,460910000.0,816750000.0,897,379,66,150,0,9,0,True,0.117,0.0,0.0,0.118,0.416
planar,planar150,tree,highs,8,inf,460910000.0,797160000.0,1047,380,61,150,0,1,0,True,0.134,0.0,0.0,0.135,0.551
planar,planar150,tree,highs,9,inf,460910000.0,719670000.0,1119,324,47,150,78,15,71,True,0.138,0.0,0.0,0.139,0.69
planar,planar150,tree,highs,10,inf,460910000.0,682990000.0,1202,350,38,150,67,26,0,True,0.114,0.0,0.0,0.115,0.806
planar,planar150,tree,highs,11,inf,460910000.0,660410000.0,1263,373,34,150,89,25,2,True,0.266,0.001,0.001,0.268,1.074
planar,planar150,tree,highs,12,inf,460910000.0,634730000.0,1346,385,26,150,67,17,5,True,0.163,0.001,0.001,0.165,1.239
planar,planar150,tree,highs,13,inf,460910000.0,612560000.0,1388,404,19,150,108,21,2,True,0.179,0.001,0.001,0.181,1.42
planar,planar150,tree,highs,14,inf,460910000.0,600590000.0,1438,428,12,150,100,25,1,True,0.237,0.001,0.001,0.239,1.659
planar,planar150,tree,highs,15,inf,460910000.0,589190000.0,1487,433,8,150,101,11,6,True,0.215,0.001,0.001,0.217,1.876
planar,planar150,tree,highs,16,inf,460910000.0,578590000.0,1544,445,4,150,93,16,4,True,0.214,0.001,0.001,0.217,2.093
