sweep,family,instance,formulation,solver,arm,rep,commodities,sources,per_source,iterations,columns,objective,lower_bound,optimal,exit,t_tot,t_lp,t_pr,t_sp,bounded_enabled,cut,priced,cut_rate_pct,per_price_us
gridplanar_path_tree,planar,planar500,path,copt-gpu,on,rep2,3525,500,7.05,8,11279,481985162.109264,481947765.902926,1,gap,2.222,2.181,0.031,0.004,1,2620,5000,52.4,6.2
gridplanar_path_tree,planar,planar500,path,copt-gpu,on,rep3,3525,500,7.05,8,11279,481985162.109272,481947765.902941,1,gap,2.234,2.194,0.029,0.004,1,2620,5000,52.4,5.8
gridplanar_path_tree,planar,planar500,tree,copt-gpu,off,rep1,3525,500,7.05,12,3280,481988260.122466,481961248.336388,1,gap,2.607,2.546,0.043,0.005,0,0,7500,0.0,5.733333333333333
gridplanar_path_tree,planar,planar500,tree,copt-gpu,off,rep2,3525,500,7.05,12,3275,481987762.304846,481968592.822722,1,gap,2.686,2.629,0.039,0.005,0,0,7500,0.0,5.2
gridplanar_path_tree,planar,planar500,tree,copt-gpu,off,rep3,3525,500,7.05,12,3275,481987762.304848,481968592.822752,1,gap,2.562,2.503,0.04,0.005,0,0,7500,0.0,5.333333333333333
gridplanar_path_tree,planar,planar500,tree,copt-gpu,on,rep1,3525,500,7.05,12,3275,481987762.304851,481968600.379821,1,gap,2.671,2.613,0.039,0.005,1,3089,7500,41.18666666666667,5.2
gridplanar_path_tree,planar,planar500,tree,copt-gpu,on,rep2,3525,500,7.05,12,3275,481987762.304849,481968600.379777,1,gap,2.67,2.612,0.039,0.006,1,3089,7500,41.18666666666667,5.2
gridplanar_path_tree,planar,planar500,tree,copt-gpu,on,rep3,3525,500,7.05,12,3244,481987999.930489,481954747.976549,1,gap,2.677,2.617,0.042,0.005,1,3034,7500,40.45333333333333,5.6
gridplanar_path_tree,planar,planar80,path,copt-gpu,off,rep1,543,80,6.7875,10,2360,182438134.00002,182438131.958298,1,gap,2.225,2.216,0.003,0.003,0,0,1040,0.0,2.8846153846153846
gridplanar_path_tree,planar,planar80,path,copt-gpu,off,rep2,543,80,6.7875,10,2613,182438134.0,182438131.9772,1,gap,2.165,2.156,0.004,0.002,0,0,1120,0.0,3.5714285714285716
gridplanar_path_tree,planar,planar80,path,copt-gpu,off,rep3,543,80,6.7875,10,2613,182438134.0,182438131.9772,1,gap,2.221,2.212,0.003,0.002,0,0,1120,0.0,2.6785714285714284
gridplanar_path_tree,planar,planar80,path,copt-gpu,on,rep1,543,80,6.7875,10,2613,182438134.0,182438132.414779,1,gap,2.154,2.145,0.004,0.002,1,621,1120,55.44642857142857,3.5714285714285716
gridplanar_path_tree,planar,planar80,path,copt-gpu,on,rep2,543,80,6.7875,10,2613,182438134.0,182438132.403779,1,gap,2.14,2.131,0.004,0.002,1,621,1120,55.44642857142857,3.5714285714285716
gridplanar_path_tree,planar,planar80,path,copt-gpu,on,rep3,543,80,6.7875,10,2613,182438134.0,182438132.414779,1,gap,2.159,2.15,0.004,0.002,1,621,1120,55.44642857142857,3.5714285714285716
gridplanar_path_tree,planar,planar80,tree,copt-gpu,off,rep1,543,80,6.7875,25,729,182438134.018298,182438131.611492,1,gap,4.623,4.601,0.007,0.004,0,0,2240,0.0,3.125
gridplanar_path_tree,planar,planar80,tree,copt-gpu,off,rep2,543,80,6.7875,25,729,182438134.018299,182438131.611492,1,gap,4.74,4.72,0.006,0.004,0,0,2240,0.0,2.6785714285714284
gridplanar_path_tree,planar,planar80,tree,copt-gpu,off,rep3,543,80,6.7875,25,729,182438134.018298,182438131.611492,1,gap,4.781,4.76,0.008,0.004,0,0,2240,0.0,3.5714285714285716
gridplanar_path_tree,planar,planar80,tree,copt-gpu,on,rep1,543,80,6.7875,25,729,182438134.018298,182438131.817781,1,gap,4.731,4.712,0.006,0.004,1,410,2240,18.303571428571427,2.6785714285714284
gridplanar_path_tree,planar,planar80,tree,copt-gpu,on,rep2,543,80,6.7875,25,729,182438134.0183,182438131.817781,1,gap,4.753,4.734,0.007,0.004,1,410,2240,18.303571428571427,3.125
gridplanar_path_tree,planar,planar80,tree,copt-gpu,on,rep3,543,80,6.7875,25,702,182438368.208549,182430433.383843,1,gap,4.865,4.845,0.006,0.005,1,403,2240,17.991071428571427,2.6785714285714284
gridplanar_path_tree,planar,planar800,path,copt-gpu,off,rep1,12756,800,15.945,10,52896,1167385798.522227,1167292803.934052,1,gap,6.138,5.929,0.09,0.031,0,0,9600,0.0,9.375
gridplanar_path_tree,planar,planar800,path,copt-gpu,off,rep2,12756,800,15.945,10,52896,1167385798.522211,1167292803.934018,1,gap,6.298,6.079,0.099,0.033,0,0,9600,0.0,10.3125
gridplanar_path_tree,planar,planar800,path,copt-gpu,off,rep3,12756,800,15.945,10,52896,1167385798.522224,1167292803.934051,1,gap,6.09,5.875,0.096,0.033,0,0,9600,0.0,10.0
gridplanar_path_tree,planar,planar800,path,copt-gpu,on,rep1,12756,800,15.945,10,52896,1167385798.522206,1167292813.186582,1,gap,6.307,6.091,0.097,0.033,1,3399,9600,35.40625,10.104166666666666
gridplanar_path_tree,planar,planar800,path,copt-gpu,on,rep2,12756,800,15.945,10,52896,1167385798.522224,1167292813.186496,1,gap,6.201,5.987,0.096,0.032,1,3399,9600,35.40625,10.0
gridplanar_path_tree,planar,planar800,path,copt-gpu,on,rep3,12756,800,15.945,10,52896,1167385798.52222,1167292813.186568,1,gap,6.317,6.107,0.092,0.031,1,3399,9600,35.40625,9.583333333333334
gridplanar_path_tree,planar,planar800,tree,copt-gpu,off,rep1,12756,800,15.945,23,6324,1167373872.737826,1167329873.26083,1,gap,7.996,7.635,0.193,0.036,0,0,20800,0.0,9.278846153846153
gridplanar_path_tree,planar,planar800,tree,copt-gpu,off,rep2,12756,800,15.945,23,6324,1167373872.737823,1167329873.260838,1,gap,8.037,7.676,0.195,0.034,0,0,20800,0.0,9.375
gridplanar_path_tree,planar,planar800,tree,copt-gpu,off,rep3,12756,800,15.945,23,6324,1167373872.737823,1167329873.260839,1,gap,7.708,7.343,0.197,0.036,0,0,20800,0.0,9.471153846153847
gridplanar_path_tree,planar,planar800,tree,copt-gpu,on,rep1,12756,800,15.945,23,6324,1167373872.737827,1167329873.565701,1,gap,8.141,7.778,0.188,0.035,1,3269,20800,15.716346153846153,9.038461538461538
gridplanar_path_tree,planar,planar800,tree,copt-gpu,on,rep2,12756,800,15.945,23,6324,1167373872.737821,1167329873.56571,1,gap,8.135,7.776,0.189,0.036,1,3269,20800,15.716346153846153,9.086538461538462
gridplanar_path_tree,planar,planar800,tree,copt-gpu,on,rep3,12756,800,15.945,23,6324,1167373872.737827,1167329873.5657,1,gap,8.162,7.813,0.181,0.035,1,3269,20800,15.716346153846153,8.701923076923077
intermodal_tree,intermodal,BUS-13160-0,tree,copt-cpu,off,rep1,13135,13135,1.0,26,15089,348361.500163,348336.740538,1,gap,5.329,0.608,2.7,1.999,0,0,55542,0.0,48.61186129415577
intermodal_tree,intermodal,BUS-13160-0,tree,copt-cpu,off,rep2,13135,13135,1.0,26,15089,348361.500163,348336.740538,1,gap,4.928,0.594,2.424,1.889,0,0,55542,0.0,43.64264880630874
intermodal_tree,intermodal,BUS-13160-0,tree,copt-cpu,off,rep3,13135,13135,1.0,26,15089,348361.500163,348336.740538,1,gap,5.029,0.598,2.469,1.94,0,0,55542,0.0,44.452846494544666
intermodal_tree,intermodal,BUS-13160-0,tree,copt-cpu,on,rep1,13135,13135,1.0,21,14990,348361.500002,348359.968724,1,gap,4.309,0.48,2.273,1.54,1,40200,55194,72.83400369605391,41.182012537594666
intermodal_tree,intermodal,BUS-13160-0,tree,copt-cpu,on,rep2,13135,13135,1.0,21,15008,348361.5,348359.953041,1,gap,4.223,0.473,2.229,1.503,1,40200,55212,72.81025863942621,40.37165833514453
intermodal_tree,intermodal,BUS-13160-0,tree,copt-cpu,on,rep3,13135,13135,1.0,21,15008,348361.5,348359.953041,1,gap,4.255,0.482,2.232,1.524,1,40200,55212,72.81025863942621,40.425994349054555
intermodal_tree,intermodal,BUS-13160-0,tree,copt-gpu,off,rep1,13135,13135,1.0,26,15089,348361.500163,348336.740538,1,gap,9.439,5.053,2.474,1.889,0,0,55542,0.0,44.54286845990422
intermodal_tree,intermodal,BUS-13160-0,tree,copt-gpu,off,rep2,13135,13135,1.0,26,15089,348361.500163,348336.740538,1,gap,9.337,5.018,2.419,1.879,0,0,55542,0.0,43.552626840949195
intermodal_tree,intermodal,BUS-13160-0,tree,copt-gpu,off,rep3,13135,13135,1.0,26,15089,348361.500163,348336.740538,1,gap,9.373,4.979,2.486,1.885,0,0,55542,0.0,44.75892117676713
intermodal_tree,intermodal,BUS-13160-0,tree,copt-gpu,on,rep1,13135,13135,1.0,21,14990,348361.500002,348359.968724,1,gap,7.933,4.116,2.275,1.523,1,40200,55194,72.83400369605391,41.21824836032902
intermodal_tree,intermodal,BUS-13160-0,tree,copt-gpu,on,rep2,13135,13135,1.0,21,15008,348361.5,348359.953041,1,gap,7.825,4.06,2.234,1.513,1,40200,55212,72.81025863942621,40.4622183583279
intermodal_tree,intermodal,BUS-13160-0,tree,copt-gpu,on,rep3,13135,13135,1.0,21,15008,348361.5,348359.961517,1,gap,7.924,4.138,2.263,1.506,1,40199,55211,72.80976616978501,40.988208871420554
intermodal_tree,intermodal,BUS-18424-0,tree,copt-cpu,off,rep1,18388,18388,1.0,42,21146,485027.000001,484990.000799,1,gap,10.338,1.309,4.948,4.04,0,0,94550,0.0,52.3320994182972
intermodal_tree,intermodal,BUS-18424-0,tree,copt-cpu,off,rep2,18388,18388,1.0,33,21144,485025.500001,484993.072961,1,gap,8.615,1.001,4.446,3.135,0,0,94272,0.0,47.16140529531568
intermodal_tree,intermodal,BUS-18424-0,tree,copt-cpu,off,rep3,18388,18388,1.0,33,21144,485025.500001,484993.074018,1,gap,8.827,0.999,4.619,3.177,0,0,94273,0.0,48.996000975889174
intermodal_tree,intermodal,BUS-18424-0,tree,copt-cpu,on,rep1,18388,18388,1.0,32,20906,485032.000322,485007.798403,1,gap,7.699,0.926,3.74,2.999,1,55124,76055,72.4791269476037,49.174939188744986
intermodal_tree,intermodal,BUS-18424-0,tree,copt-cpu,on,rep2,18388,18388,1.0,32,20906,485032.000103,485007.944257,1,gap,7.551,0.92,3.614,2.986,1,55124,76055,72.4791269476037,47.51824337650385
intermodal_tree,intermodal,BUS-18424-0,tree,copt-cpu,on,rep3,18388,18388,1.0,32,20906,485032.000322,485007.798403,1,gap,7.678,0.925,3.747,2.974,1,55124,76055,72.4791269476037,49.26697784498061
intermodal_tree,intermodal,BUS-18424-0,tree,copt-gpu,off,rep1,18388,18388,1.0,33,21144,485025.500001,484993.079561,1,gap,14.359,6.742,4.507,3.077,0,0,94276,0.0,47.80644066358352
intermodal_tree,intermodal,BUS-18424-0,tree,copt-gpu,off,rep2,18388,18388,1.0,42,21146,485027.000001,484990.001099,1,gap,17.391,8.653,4.743,3.953,0,0,94559,0.0,50.15915988959274
intermodal_tree,intermodal,BUS-18424-0,tree,copt-gpu,off,rep3,18388,18388,1.0,33,21144,485025.500001,484993.074018,1,gap,14.481,6.767,4.565,3.114,0,0,94273,0.0,48.423196461341
intermodal_tree,intermodal,BUS-18424-0,tree,copt-gpu,on,rep1,18388,18388,1.0,32,20906,485032.000322,485007.798403,1,gap,13.211,6.525,3.675,2.977,1,55124,76055,72.4791269476037,48.32029452369996
intermodal_tree,intermodal,BUS-18424-0,tree,copt-gpu,on,rep2,18388,18388,1.0,32,20906,485032.000345,485007.795,1,gap,13.211,6.441,3.767,2.969,1,55124,76055,72.4791269476037,49.52994543422523
intermodal_tree,intermodal,BUS-18424-0,tree,copt-gpu,on,rep3,18388,18388,1.0,32,20906,485032.000322,485007.798403,1,gap,13.24,6.564,3.674,2.969,1,55124,76055,72.4791269476037,48.30714614423772
intermodal_tree,intermodal,BUS-23688-0,tree,copt-cpu,off,rep1,23643,23643,1.0,13,27331,624891.00213,624830.570363,1,gap,7.715,0.585,5.532,1.579,0,0,97029,0.0,57.01388244751569
intermodal_tree,intermodal,BUS-23688-0,tree,copt-cpu,off,rep2,23643,23643,1.0,13,27332,624891.002052,624830.56168,1,gap,7.316,0.572,5.225,1.502,0,0,97029,0.0,53.849879932803596
intermodal_tree,intermodal,BUS-23688-0,tree,copt-cpu,off,rep3,23643,23643,1.0,13,27331,624891.000035,624830.455464,1,gap,7.35,0.575,5.226,1.531,0,0,97027,0.0,53.86129634019397
intermodal_tree,intermodal,BUS-23688-0,tree,copt-cpu,on,rep1,23643,23643,1.0,20,27345,624894.000001,624846.295662,1,gap,8.425,0.85,5.244,2.304,1,70064,97439,71.90549985118895,53.818286312462156
intermodal_tree,intermodal,BUS-23688-0,tree,copt-cpu,on,rep2,23643,23643,1.0,20,27325,624893.5,624846.39749,1,gap,8.431,0.851,5.247,2.308,1,70065,97419,71.92128845502417,53.86012995411573
intermodal_tree,intermodal,BUS-23688-0,tree,copt-cpu,on,rep3,23643,23643,1.0,20,27345,624894.000001,624846.295662,1,gap,8.32,0.849,5.147,2.297,1,70064,97439,71.90549985118895,52.82279169531707
intermodal_tree,intermodal,BUS-23688-0,tree,copt-gpu,off,rep1,23643,23643,1.0,13,27331,624891.00213,624830.570363,1,gap,9.861,2.928,5.402,1.513,0,0,97029,0.0,55.6740768223933
intermodal_tree,intermodal,BUS-23688-0,tree,copt-gpu,off,rep2,23643,23643,1.0,13,27331,624891.00213,624830.570363,1,gap,9.63,2.937,5.179,1.495,0,0,97029,0.0,53.3757948654526
intermodal_tree,intermodal,BUS-23688-0,tree,copt-gpu,off,rep3,23643,23643,1.0,13,27331,624891.00213,624830.570363,1,gap,9.936,2.996,5.365,1.557,0,0,97029,0.0,55.29274752908924
intermodal_tree,intermodal,BUS-23688-0,tree,copt-gpu,on,rep1,23643,23643,1.0,20,27345,624894.000001,624846.243112,1,gap,11.853,4.361,5.179,2.287,1,70064,97439,71.90549985118895,53.1512022906639
intermodal_tree,intermodal,BUS-23688-0,tree,copt-gpu,on,rep2,23643,23643,1.0,20,27345,624894.000001,624846.295662,1,gap,11.945,4.384,5.257,2.277,1,70064,97439,71.90549985118895,53.951703116821804
intermodal_tree,intermodal,BUS-23688-0,tree,copt-gpu,on,rep3,23643,23643,1.0,20,27325,624893.5,624846.39749,1,gap,11.854,4.395,5.143,2.289,1,70065,97419,71.92128845502417,52.792576396801444
intermodal_tree,intermodal,BUS-2632-0,tree,copt-cpu,off,rep1,2628,2628,1.0,32,3243,71026.5,71021.8721,1,gap,1.826,0.262,0.596,0.957,0,0,16342,0.0,36.47044425406927
intermodal_tree,intermodal,BUS-2632-0,tree,copt-cpu,off,rep2,2628,2628,1.0,32,3243,71026.5,71021.8716,1,gap,1.751,0.253,0.562,0.925,0,0,16342,0.0,34.389915555011626
intermodal_tree,intermodal,BUS-2632-0,tree,copt-cpu,off,rep3,2628,2628,1.0,32,3243,71026.5,71021.87,1,gap,1.771,0.25,0.578,0.933,0,0,16342,0.0,35.368987883979926
intermodal_tree,intermodal,BUS-2632-0,tree,copt-cpu,on,rep1,2628,2628,1.0,24,3237,71026.500108,71022.844422,1,gap,1.346,0.188,0.45,0.7,1,10409,13650,76.25641025641026,32.967032967032964
intermodal_tree,intermodal,BUS-2632-0,tree,copt-cpu,on,rep2,2628,2628,1.0,24,3237,71026.500108,71022.844422,1,gap,1.345,0.188,0.462,0.687,1,10409,13650,76.25641025641026,33.84615384615385
intermodal_tree,intermodal,BUS-2632-0,tree,copt-cpu,on,rep3,2628,2628,1.0,24,3237,71026.500108,71022.844422,1,gap,1.337,0.185,0.464,0.68,1,10409,13650,76.25641025641026,33.99267399267399
intermodal_tree,intermodal,BUS-2632-0,tree,copt-gpu,off,rep1,2628,2628,1.0,32,3243,71026.5,71021.8676,1,gap,7.423,5.603,0.683,1.123,0,0,16342,0.0,41.79415004283442
intermodal_tree,intermodal,BUS-2632-0,tree,copt-gpu,off,rep2,2628,2628,1.0,32,3243,71026.5,71021.8712,1,gap,7.407,5.585,0.692,1.117,0,0,16342,0.0,42.344878227879086
intermodal_tree,intermodal,BUS-2632-0,tree,copt-gpu,off,rep3,2628,2628,1.0,32,3243,71026.5,71021.8676,1,gap,7.494,5.684,0.672,1.124,0,0,16342,0.0,41.121037816668704
intermodal_tree,intermodal,BUS-2632-0,tree,copt-gpu,on,rep1,2628,2628,1.0,24,3237,71026.500108,71022.844422,1,gap,5.586,4.179,0.555,0.841,1,10409,13650,76.25641025641026,40.65934065934066
intermodal_tree,intermodal,BUS-2632-0,tree,copt-gpu,on,rep2,2628,2628,1.0,24,3237,71026.500108,71022.844422,1,gap,5.609,4.191,0.565,0.844,1,10409,13650,76.25641025641026,41.391941391941394
intermodal_tree,intermodal,BUS-2632-0,tree,copt-gpu,on,rep3,2628,2628,1.0,24,3237,71026.500108,71022.844422,1,gap,5.705,4.279,0.572,0.844,1,10409,13650,76.25641025641026,41.904761904761905
intermodal_tree,intermodal,BUS-7896-0,tree,copt-cpu,off,rep1,7883,7883,1.0,16,9168,210593.501491,210575.695613,1,gap,2.432,0.287,1.308,0.827,0,0,40322,0.0,32.43886711968652
intermodal_tree,intermodal,BUS-7896-0,tree,copt-cpu,off,rep2,7883,7883,1.0,16,9168,210593.500067,210575.719984,1,gap,2.36,0.282,1.256,0.813,0,0,40322,0.0,31.14924854917911
intermodal_tree,intermodal,BUS-7896-0,tree,copt-cpu,off,rep3,7883,7883,1.0,16,9168,210593.501491,210575.695613,1,gap,2.434,0.285,1.293,0.846,0,0,40322,0.0,32.06686176280938
intermodal_tree,intermodal,BUS-7896-0,tree,copt-cpu,on,rep1,7883,7883,1.0,20,9271,210595.000061,210590.316884,1,gap,2.618,0.331,1.255,1.019,1,30979,40274,76.92059393156876,31.16154342752148
intermodal_tree,intermodal,BUS-7896-0,tree,copt-cpu,on,rep2,7883,7883,1.0,20,9271,210595.000061,210590.316884,1,gap,2.614,0.338,1.257,1.007,1,30979,40274,76.92059393156876,31.211203257684858
intermodal_tree,intermodal,BUS-7896-0,tree,copt-cpu,on,rep3,7883,7883,1.0,20,9271,210595.000061,210590.316884,1,gap,2.583,0.335,1.232,1.005,1,30979,40274,76.92059393156876,30.5904553806426
intermodal_tree,intermodal,BUS-7896-0,tree,copt-gpu,off,rep1,7883,7883,1.0,16,9168,210593.501491,210575.695613,1,gap,5.226,3.042,1.286,0.887,0,0,40322,0.0,31.893259262933388
intermodal_tree,intermodal,BUS-7896-0,tree,copt-gpu,off,rep2,7883,7883,1.0,16,9168,210593.501491,210575.695613,1,gap,5.248,3.058,1.284,0.896,0,0,40322,0.0,31.843658548683102
intermodal_tree,intermodal,BUS-7896-0,tree,copt-gpu,off,rep3,7883,7883,1.0,16,9168,210593.501491,210575.695613,1,gap,5.26,3.064,1.31,0.875,0,0,40322,0.0,32.48846783393681
intermodal_tree,intermodal,BUS-7896-0,tree,copt-gpu,on,rep1,7883,7883,1.0,20,9271,210595.000061,210590.316884,1,gap,6.191,3.713,1.315,1.15,1,30979,40274,76.92059393156876,32.6513383324229
intermodal_tree,intermodal,BUS-7896-0,tree,copt-gpu,on,rep2,7883,7883,1.0,20,9271,210595.000061,210590.316884,1,gap,6.145,3.688,1.308,1.136,1,30979,40274,76.92059393156876,32.47752892685107
intermodal_tree,intermodal,BUS-7896-0,tree,copt-gpu,on,rep3,7883,7883,1.0,20,9271,210595.000061,210590.316884,1,gap,6.234,3.764,1.314,1.142,1,30979,40274,76.92059393156876,32.62650841734121
intermodal_tree,intermodal,SBT-18765-0,tree,copt-cpu,off,rep1,18745,18745,1.0,9,19686,481107.5,481069.92179,1,gap,10.066,0.193,8.717,1.148,0,0,75755,0.0,115.06831232261897
intermodal_tree,intermodal,SBT-18765-0,tree,copt-cpu,off,rep2,18745,18745,1.0,9,19686,481107.5,481069.92179,1,gap,10.034,0.193,8.702,1.131,0,0,75755,0.0,114.87030559039007
intermodal_tree,intermodal,SBT-18765-0,tree,copt-cpu,off,rep3,18745,18745,1.0,9,19686,481107.5,481069.92179,1,gap,10.193,0.195,8.832,1.158,0,0,75755,0.0,116.58636393637384
intermodal_tree,intermodal,SBT-18765-0,tree,copt-cpu,on,rep1,18745,18745,1.0,7,19675,481113.000002,481098.244188,1,gap,7.401,0.157,6.355,0.883,1,37312,56998,65.46194603319415,111.49514018035721
intermodal_tree,intermodal,SBT-18765-0,tree,copt-cpu,on,rep2,18745,18745,1.0,7,19675,481113.000002,481098.244188,1,gap,7.341,0.155,6.309,0.871,1,37312,56998,65.46194603319415,110.68809431909892
intermodal_tree,intermodal,SBT-18765-0,tree,copt-cpu,on,rep3,18745,18745,1.0,7,19675,481113.000002,481098.244188,1,gap,7.359,0.161,6.322,0.871,1,37312,56998,65.46194603319415,110.91617249728061
intermodal_tree,intermodal,SBT-18765-0,tree,copt-gpu,off,rep1,18745,18745,1.0,9,19686,481107.5,481069.92179,1,gap,11.959,1.833,8.942,1.176,0,0,75755,0.0,118.0384133060524
intermodal_tree,intermodal,SBT-18765-0,tree,copt-gpu,off,rep2,18745,18745,1.0,9,19686,481107.5,481069.92179,1,gap,11.509,1.8,8.571,1.129,0,0,75755,0.0,113.14104679559105
intermodal_tree,intermodal,SBT-18765-0,tree,copt-gpu,off,rep3,18745,18745,1.0,9,19686,481107.5,481069.92179,1,gap,11.805,1.806,8.865,1.125,0,0,75755,0.0,117.0219787472774
intermodal_tree,intermodal,SBT-18765-0,tree,copt-gpu,on,rep1,18745,18745,1.0,7,19675,481113.000002,481098.244188,1,gap,8.593,1.437,6.28,0.87,1,37312,56998,65.46194603319415,110.1793045370013
intermodal_tree,intermodal,SBT-18765-0,tree,copt-gpu,on,rep2,18745,18745,1.0,7,19675,481113.000002,481098.244188,1,gap,8.677,1.447,6.361,0.863,1,37312,56998,65.46194603319415,111.60040703182568
intermodal_tree,intermodal,SBT-18765-0,tree,copt-gpu,on,rep3,18745,18745,1.0,7,19675,481113.000002,481098.244188,1,gap,8.566,1.464,6.229,0.867,1,37312,56998,65.46194603319415,109.28453629951927
intermodal_tree,intermodal,SBT-31275-0,tree,copt-cpu,off,rep1,31252,31252,1.0,6,32538,801323.0,801264.5071,1,gap,22.362,0.234,20.949,1.172,0,0,126342,0.0,165.8118440423612
intermodal_tree,intermodal,SBT-31275-0,tree,copt-cpu,off,rep2,31252,31252,1.0,6,32538,801323.0,801264.5071,1,gap,21.636,0.226,20.235,1.168,0,0,126342,0.0,160.16051669278625
intermodal_tree,intermodal,SBT-31275-0,tree,copt-cpu,off,rep3,31252,31252,1.0,6,32538,801323.0,801264.5071,1,gap,21.762,0.225,20.364,1.165,0,0,126342,0.0,161.18155482737333
intermodal_tree,intermodal,SBT-31275-0,tree,copt-cpu,on,rep1,31252,31252,1.0,6,32538,801323.0,801319.663709,1,gap,21.017,0.221,19.64,1.15,1,93804,126342,74.24609393550838,155.45107723480712
intermodal_tree,intermodal,SBT-31275-0,tree,copt-cpu,on,rep2,31252,31252,1.0,6,32538,801323.0,801319.663709,1,gap,21.112,0.22,19.736,1.15,1,93804,126342,74.24609393550838,156.21091956752306
intermodal_tree,intermodal,SBT-31275-0,tree,copt-cpu,on,rep3,31252,31252,1.0,6,32538,801323.0,801319.663709,1,gap,20.969,0.226,19.574,1.162,1,93804,126342,74.24609393550838,154.9286856310649
intermodal_tree,intermodal,SBT-31275-0,tree,copt-gpu,off,rep1,31252,31252,1.0,6,32538,801323.0,801264.5071,1,gap,23.36,1.35,20.817,1.186,0,0,126342,0.0,164.76706083487676
intermodal_tree,intermodal,SBT-31275-0,tree,copt-gpu,off,rep2,31252,31252,1.0,6,32538,801323.0,801264.5071,1,gap,22.557,1.333,20.044,1.172,0,0,126342,0.0,158.64874705165346
intermodal_tree,intermodal,SBT-31275-0,tree,copt-gpu,off,rep3,31252,31252,1.0,6,32538,801323.0,801264.5071,1,gap,23.731,1.392,21.116,1.216,0,0,126342,0.0,167.13365310031503
intermodal_tree,intermodal,SBT-31275-0,tree,copt-gpu,on,rep1,31252,31252,1.0,6,32538,801323.0,801319.663709,1,gap,22.39,1.355,19.845,1.183,1,93804,126342,74.24609393550838,157.07365721612766
intermodal_tree,intermodal,SBT-31275-0,tree,copt-gpu,on,rep2,31252,31252,1.0,6,32538,801323.0,801319.663709,1,gap,21.925,1.333,19.429,1.155,1,93804,126342,74.24609393550838,153.78100710769183
intermodal_tree,intermodal,SBT-31275-0,tree,copt-gpu,on,rep3,31252,31252,1.0,6,32538,801323.0,801319.663709,1,gap,22.318,1.367,19.781,1.162,1,93804,126342,74.24609393550838,156.56709566098368
intermodal_tree,intermodal,SBT-43785-0,tree,copt-cpu,off,rep1,43757,43757,1.0,6,45730,1123600.000001,1123517.013469,1,gap,31.809,0.338,29.753,1.708,0,0,133286,0.0,223.2267454946506
intermodal_tree,intermodal,SBT-43785-0,tree,copt-cpu,off,rep2,43757,43757,1.0,6,45730,1123600.000001,1123517.013469,1,gap,30.453,0.326,28.45,1.668,0,0,133286,0.0,213.45077502513394
intermodal_tree,intermodal,SBT-43785-0,tree,copt-cpu,off,rep3,43757,43757,1.0,6,45730,1123600.000001,1123517.013469,1,gap,30.618,0.324,28.619,1.666,0,0,133286,0.0,214.71872514742734
intermodal_tree,intermodal,SBT-43785-0,tree,copt-cpu,on,rep1,43757,43757,1.0,6,45730,1123600.000001,1123593.83063,1,gap,29.9,0.311,27.908,1.671,1,87555,133286,65.68956979727804,209.38433143766036
intermodal_tree,intermodal,SBT-43785-0,tree,copt-cpu,on,rep2,43757,43757,1.0,6,45730,1123600.000001,1123593.83063,1,gap,30.199,0.336,28.172,1.681,1,87555,133286,65.68956979727804,211.36503458727847
intermodal_tree,intermodal,SBT-43785-0,tree,copt-cpu,on,rep3,43757,43757,1.0,6,45730,1123600.000001,1123593.83063,1,gap,29.475,0.311,27.481,1.673,1,87555,133286,65.68956979727804,206.18069414642198
intermodal_tree,intermodal,SBT-43785-0,tree,copt-gpu,off,rep1,43757,43757,1.0,6,45730,1123600.000001,1123517.013469,1,gap,31.914,1.435,28.776,1.693,0,0,133286,0.0,215.89664330837448
intermodal_tree,intermodal,SBT-43785-0,tree,copt-gpu,off,rep2,43757,43757,1.0,6,45730,1123600.000001,1123517.013469,1,gap,31.438,1.429,28.321,1.678,0,0,133286,0.0,212.48293144066145
intermodal_tree,intermodal,SBT-43785-0,tree,copt-gpu,off,rep3,43757,43757,1.0,6,45730,1123600.000001,1123517.013469,1,gap,34.195,1.522,30.928,1.734,0,0,133286,0.0,232.0423750431403
intermodal_tree,intermodal,SBT-43785-0,tree,copt-gpu,on,rep1,43757,43757,1.0,6,45730,1123600.000001,1123593.83063,1,gap,30.926,1.404,27.837,1.676,1,87555,133286,65.68956979727804,208.85164233302822
intermodal_tree,intermodal,SBT-43785-0,tree,copt-gpu,on,rep2,43757,43757,1.0,6,45730,1123600.000001,1123593.83063,1,gap,30.96,1.395,27.89,1.666,1,87555,133286,65.68956979727804,209.24928349564095
intermodal_tree,intermodal,SBT-43785-0,tree,copt-gpu,on,rep3,43757,43757,1.0,6,45730,1123600.000001,1123593.83063,1,gap,30.886,1.436,27.777,1.663,1,87555,133286,65.68956979727804,208.40148252629683
intermodal_tree,intermodal,SBT-56295-0,tree,copt-cpu,off,rep1,56269,56269,1.0,10,58750,1447869.0,1447747.2042,1,gap,52.811,0.58,48.709,3.497,0,0,171350,0.0,284.2661219725708
intermodal_tree,intermodal,SBT-56295-0,tree,copt-cpu,off,rep2,56269,56269,1.0,10,58750,1447869.0,1447747.2042,1,gap,51.367,0.598,47.275,3.47,0,0,171350,0.0,275.89728625620074
